name,tool,cpu_count,time_in_seconds,memory_in_bytes,dataset_size
group,pandas,1,1.963328409998212,0,200MB
group,pandas,1,1.9799985040008323,0,200MB
group,pandas,1,1.959336820000317,0,200MB
group,pandas,20,1.9344267370033776,0,200MB
group,pandas,20,1.9196276779985053,0,200MB
group,pandas,20,1.9302075960004004,0,200MB
group,pandas,1,3.915978596996865,0,400MB
group,pandas,1,3.930926829998498,0,400MB
group,pandas,1,3.9111946859920863,0,400MB
group,pandas,20,3.9596327489998657,0,400MB
group,pandas,20,3.956651492990204,0,400MB
group,pandas,20,3.948752855998464,0,400MB
group,pandas,1,1.9514098790095888,0,200MB
group,pandas,1,1.962783439012128,0,200MB
group,pandas,1,1.964207647004514,0,200MB
group,pandas,20,1.911347347995616,0,200MB
group,pandas,20,1.9195232170022791,0,200MB
group,pandas,20,1.9272051409934647,0,200MB
group,duckdb,1,36.47840875799011,5431360,3200MB
group,duckdb,1,36.727012552990345,5433276,3200MB
group,duckdb,1,36.94025128200883,5430276,3200MB
group,duckdb,1,36.47420132999832,5431736,3200MB
group,duckdb,1,36.42515821001143,5431616,3200MB
group,duckdb,20,8.859724431007635,9507268,3200MB
group,duckdb,20,13.52361612599634,10295720,3200MB
group,duckdb,20,8.958091234002495,9374388,3200MB
group,duckdb,20,9.7543261529936,9839264,3200MB
group,duckdb,20,9.159737875001156,9453848,3200MB
group,duckdb,1,18.72622265800601,4199200,1600MB
group,duckdb,1,18.805253389000427,4199584,1600MB
group,duckdb,1,18.69288031500764,4198816,1600MB
group,duckdb,1,18.69833285700588,4199920,1600MB
group,duckdb,1,18.65342473599594,4199972,1600MB
group,duckdb,20,8.785379972003284,6380776,1600MB
group,duckdb,20,8.77939191099722,6220664,1600MB
group,duckdb,20,8.924831026000902,6280128,1600MB
group,duckdb,20,8.526609294000082,6480136,1600MB
group,duckdb,20,8.715994194993982,6231528,1600MB
group,duckdb,1,8.745625055002165,1313672,800MB
group,duckdb,1,8.707258725000429,1313736,800MB
group,duckdb,1,8.769549181990442,1330656,800MB
group,duckdb,1,8.726970161995268,1309384,800MB
group,duckdb,1,8.716525347990682,1332652,800MB
group,duckdb,20,1.419707221997669,1718108,800MB
group,duckdb,20,1.4721754790080013,1700832,800MB
group,duckdb,20,1.6741948669950943,1773712,800MB
group,duckdb,20,1.485509048012318,1708068,800MB
group,duckdb,20,1.7537401610024972,1756512,800MB
group,duckdb,1,4.295938750001369,457128,400MB
group,duckdb,1,4.290784776007058,453424,400MB
group,duckdb,1,4.282503063004697,445080,400MB
group,duckdb,1,4.299474005994853,441704,400MB
group,duckdb,1,4.298271632986143,460004,400MB
group,duckdb,20,0.7453126229956979,700408,400MB
group,duckdb,20,0.7102248909941409,705172,400MB
group,duckdb,20,0.7417872570076725,723276,400MB
group,duckdb,20,0.7400194920046488,704196,400MB
group,duckdb,20,0.7548338549968321,702784,400MB
group,duckdb,1,2.083375888003502,6620,200MB
group,duckdb,1,2.0541968309989898,612,200MB
group,duckdb,1,2.0562765979993856,60,200MB
group,duckdb,1,2.055910601993673,4608,200MB
group,duckdb,1,2.063469499000348,10176,200MB
group,duckdb,20,0.3892939149955055,246452,200MB
group,duckdb,20,0.3999478920013644,260668,200MB
group,duckdb,20,0.4020667870063334,243784,200MB
group,duckdb,20,0.4030610720074037,245832,200MB
group,duckdb,20,0.4209370009921258,238892,200MB
group,polars,1,51.08574224699987,11718588,3200MB
group,polars,1,50.7168866229913,11718556,3200MB
group,polars,1,50.47116390000156,11764008,3200MB
group,polars,1,51.21682748399326,11696976,3200MB
group,polars,1,50.49490776400489,11777392,3200MB
group,polars,20,6.036296513993875,15097608,3200MB
group,polars,20,6.0302101880079135,15060196,3200MB
group,polars,20,6.009397877991432,15044112,3200MB
group,polars,20,5.99109548299748,15064208,3200MB
group,polars,20,5.986583966994658,15094152,3200MB
group,polars,1,53.76087035199453,5804352,1600MB
group,polars,1,29.277902472997084,5798756,1600MB
group,polars,1,29.109116035004263,5799268,1600MB
group,polars,1,29.211998403989128,5804324,1600MB
group,polars,1,28.863105194992382,5804004,1600MB
group,polars,20,4.185416916006943,6064584,1600MB
group,polars,20,4.123913866991643,6139924,1600MB
group,polars,20,4.025454880000325,6116980,1600MB
group,polars,20,4.2816763350128895,6102352,1600MB
group,polars,20,4.141039299996919,6137792,1600MB
group,polars,1,22.60162964600022,3777676,800MB
group,polars,1,12.11250498399022,3777924,800MB
group,polars,1,12.177821243007202,3777804,800MB
group,polars,1,12.240630493004574,3774000,800MB
group,polars,1,12.213173441996332,3769456,800MB
group,polars,20,1.4624515830073506,4151192,800MB
group,polars,20,1.4517283919994952,4146228,800MB
group,polars,20,1.4450701599998863,4160452,800MB
group,polars,20,1.4474399919999996,4161004,800MB
group,polars,20,1.4393286060076207,4156620,800MB
group,polars,1,10.254172767992712,2058460,400MB
group,polars,1,5.569386418996146,2069096,400MB
group,polars,1,5.593072674004361,2068704,400MB
group,polars,1,5.577734563994454,2069244,400MB
group,polars,1,5.47994742699666,2067732,400MB
group,polars,20,0.7370812270091847,2272516,400MB
group,polars,20,0.7511096439993707,2276204,400MB
group,polars,20,0.727641287012375,2275156,400MB
group,polars,20,0.7303295830060961,2280824,400MB
group,polars,20,0.7317673670040676,2263852,400MB
group,polars,1,4.662088313998538,1035848,200MB
group,polars,1,2.539300234988332,1035620,200MB
group,polars,1,2.5196044339973014,1036060,200MB
group,polars,1,2.5213018270005705,1036940,200MB
group,polars,1,2.5185122279945062,1035392,200MB
group,polars,20,0.3604586120054591,1130792,200MB
group,polars,20,0.3608208840014413,1122096,200MB
group,polars,20,0.3592969519959297,1121860,200MB
group,polars,20,0.3579577039927244,1122792,200MB
group,polars,20,0.3640684880083427,1127272,200MB
group,dask,1,155.71341408698936,47311336,3200MB
group,dask,1,151.1475415149907,47403932,3200MB
group,dask,1,170.9138571039948,45451552,3200MB
group,dask,1,156.28910409200762,50507592,3200MB
group,dask,1,154.60093092700117,45817804,3200MB
group,dask,20,160.04150478699012,50744232,3200MB
group,dask,20,161.48634233500343,45812424,3200MB
group,dask,20,151.45064580699545,51262192,3200MB
group,dask,20,161.1202735429979,46914788,3200MB
group,dask,20,153.61578869300138,46045644,3200MB
group,dask,1,55.18671392599936,20833300,1600MB
group,dask,1,54.174178511006176,20176944,1600MB
group,dask,1,56.36060173099395,21323476,1600MB
group,dask,1,55.575289362008334,20729916,1600MB
group,dask,1,54.17356331899646,21160912,1600MB
group,dask,20,54.22691073900205,20221700,1600MB
group,dask,20,54.82532255300612,20838112,1600MB
group,dask,20,55.24004255900218,20190192,1600MB
group,dask,20,54.11363480400178,20719356,1600MB
group,dask,20,54.58638596801029,21274540,1600MB
group,dask,1,26.627440962998666,9769880,800MB
group,dask,1,26.80081767099909,10178592,800MB
group,dask,1,26.532818763007526,10066520,800MB
group,dask,1,27.274469791009324,9850616,800MB
group,dask,1,26.5707636950101,9996684,800MB
group,dask,20,26.75880032700661,9790892,800MB
group,dask,20,28.56475971499458,10063992,800MB
group,dask,20,26.675795632007063,10114056,800MB
group,dask,20,26.970377196994377,10196660,800MB
group,dask,20,27.14020164500107,10423368,800MB
group,dask,1,16.64823263300059,3747968,400MB
group,dask,1,16.38511173099687,3693888,400MB
group,dask,1,16.728548326005694,3741648,400MB
group,dask,1,16.379491764004342,3583292,400MB
group,dask,1,16.718546083997353,3563732,400MB
group,dask,20,16.749794164003106,3770568,400MB
group,dask,20,16.694195799995214,3503204,400MB
group,dask,20,16.68962079999619,3323508,400MB
group,dask,20,16.44871413501096,3762000,400MB
group,dask,20,16.55196995299775,3462568,400MB
group,dask,1,7.649712686994462,0,200MB
group,dask,1,7.595429966007941,98872,200MB
group,dask,1,7.631417336000595,0,200MB
group,dask,1,7.576475214998936,0,200MB
group,dask,1,7.645696368999779,29264,200MB
group,dask,20,7.63172401599877,0,200MB
group,dask,20,7.695507315002032,35776,200MB
group,dask,20,7.6605480190046364,0,200MB
group,dask,20,7.686079370992957,0,200MB
group,dask,20,7.692292299994733,25912,200MB
group,pandas,1,30.395675078994827,7928972,3200MB
group,pandas,1,30.929011736996472,7947216,3200MB
group,pandas,1,33.85966003898648,7944680,3200MB
group,pandas,1,31.071604572003707,7927912,3200MB
group,pandas,1,31.162714719001087,7957528,3200MB
group,pandas,20,32.02978744500433,7595876,3200MB
group,pandas,20,31.76620739500504,7648020,3200MB
group,pandas,20,32.13823323098768,7713692,3200MB
group,pandas,20,32.183313410001574,7705924,3200MB
group,pandas,20,30.811508768005297,7692340,3200MB
group,pandas,1,17.23104473600688,3826936,1600MB
group,pandas,1,17.213035809007124,3826440,1600MB
group,pandas,1,17.21795785499853,3826956,1600MB
group,pandas,1,17.245758319011657,3823420,1600MB
group,pandas,1,17.20664972200757,3825868,1600MB
group,pandas,20,17.963294443994528,3849664,1600MB
group,pandas,20,17.12232240701269,3836032,1600MB
group,pandas,20,17.843148113999632,3727216,1600MB
group,pandas,20,18.42217894998612,3862508,1600MB
group,pandas,20,17.387391792988637,3862628,1600MB
group,pandas,1,7.855561119999038,93956,800MB
group,pandas,1,7.629174126006546,78980,800MB
group,pandas,1,7.584220350996475,40564,800MB
group,pandas,1,7.573686250994797,96444,800MB
group,pandas,1,7.607987342998967,42464,800MB
group,pandas,20,7.967504805987119,0,800MB
group,pandas,20,7.651428983008373,0,800MB
group,pandas,20,7.680833035003161,0,800MB
group,pandas,20,7.741224646000774,0,800MB
group,pandas,20,7.7038036469894,119388,800MB
group,pandas,1,3.933908586011967,0,400MB
group,pandas,1,3.887201689009089,0,400MB
group,pandas,1,3.899040799995418,0,400MB
group,pandas,1,3.884072393004317,0,400MB
group,pandas,1,3.9053190279955743,0,400MB
group,pandas,20,3.916173246005201,0,400MB
group,pandas,20,4.069773362993146,0,400MB
group,pandas,20,3.885633215002599,0,400MB
group,pandas,20,3.9690248589904513,0,400MB
group,pandas,20,3.89106228100718,0,400MB
group,pandas,1,1.9789340010029264,0,200MB
group,pandas,1,1.97690762700222,0,200MB
group,pandas,1,1.955216977992677,0,200MB
group,pandas,1,1.9630234490032308,0,200MB
group,pandas,1,1.9477085690014064,0,200MB
group,pandas,20,1.9170198979991253,0,200MB
group,pandas,20,1.893710092001129,0,200MB
group,pandas,20,1.9170077699964168,0,200MB
group,pandas,20,1.90502076499979,0,200MB
group,pandas,20,2.1178527240117546,0,200MB
