name,tool,cpu_count,time_in_seconds,memory_in_bytes,dataset_size
read_parquet,modin,1,0.9677318119975098,98809545,200MB
read_parquet,modin,1,0.9510609909993946,98374256,200MB
read_parquet,modin,1,0.967262670998025,98140326,200MB
read_parquet,modin,1,0.9538192920008441,98158395,200MB
read_parquet,modin,1,0.9259744459996,98386446,200MB
read_parquet,modin,20,0.19433280099838157,862724714,200MB
read_parquet,modin,20,0.2006949969982088,863710833,200MB
read_parquet,modin,20,0.19872838700030115,863968194,200MB
read_parquet,modin,20,0.19618046799951117,863747909,200MB
read_parquet,modin,20,0.1628641070019512,862988303,200MB
read_parquet,modin,1,1.8987141289981082,103504860,400MB
read_parquet,modin,1,1.8786533659986162,103769877,400MB
read_parquet,modin,1,1.8251020509997034,103313518,400MB
read_parquet,modin,1,1.9292000730019936,103532947,400MB
read_parquet,modin,1,1.8849424040017766,103473381,400MB
read_parquet,modin,20,0.27481504200113704,867714619,400MB
read_parquet,modin,20,0.28459226500126533,867758050,400MB
read_parquet,modin,20,0.27144588199735153,867790175,400MB
read_parquet,modin,20,0.34807361799903447,867677023,400MB
read_parquet,modin,20,0.2873956260009436,867801875,400MB
read_parquet,modin,1,3.666167666000547,112229486,800MB
read_parquet,modin,1,3.8105030650003755,112242980,800MB
read_parquet,modin,1,3.7180036030003976,112183513,800MB
read_parquet,modin,1,3.788218334000703,112217175,800MB
read_parquet,modin,1,3.689570320999337,112222338,800MB
read_parquet,modin,20,0.5289731040029437,877046454,800MB
read_parquet,modin,20,0.6397917110007256,878135409,800MB
read_parquet,modin,20,0.626070783000614,877825692,800MB
read_parquet,modin,20,0.5054379520006478,876154948,800MB
read_parquet,modin,20,0.5310617789982643,876976852,800MB
read_parquet,modin,1,7.732900989998598,112391578,1600MB
read_parquet,modin,1,7.645900403000269,112433575,1600MB
read_parquet,modin,1,7.683908507999149,112427839,1600MB
read_parquet,modin,1,7.702211965999595,112428998,1600MB
read_parquet,modin,1,7.555273678000958,112438952,1600MB
read_parquet,modin,20,2.62178963399856,2622930110,1600MB
read_parquet,modin,20,2.632913532997918,2624279211,1600MB
read_parquet,modin,20,2.383192428998882,2622770476,1600MB
read_parquet,modin,20,2.581626678998873,2622660829,1600MB
read_parquet,modin,20,2.5800060910005413,2623774296,1600MB
read_parquet,modin,1,14.797967275000701,168034869,3200MB
read_parquet,modin,1,14.597396830002253,167768523,3200MB
read_parquet,modin,1,14.792333006000263,167955910,3200MB
read_parquet,modin,1,14.832136239994725,168003549,3200MB
read_parquet,modin,1,14.597454807000759,167760617,3200MB
read_parquet,modin,20,2.1709604740026407,929950426,3200MB
read_parquet,modin,20,2.342591534004896,929993447,3200MB
read_parquet,modin,20,2.3568196060004993,929889606,3200MB
read_parquet,modin,20,2.265423753000505,930005207,3200MB
read_parquet,modin,20,2.349752056004945,929928828,3200MB
read_parquet,modin,1,29.687511144999007,242978011,6400MB
read_parquet,modin,1,29.024913009998272,242750819,6400MB
read_parquet,modin,1,29.253773940996325,243033884,6400MB
read_parquet,modin,1,29.354936173003807,242769841,6400MB
read_parquet,modin,1,29.05684665300214,242804030,6400MB
read_parquet,modin,20,4.658999251994828,1002417042,6400MB
read_parquet,modin,20,4.455649653995351,1002355126,6400MB
read_parquet,modin,20,4.531031013997563,1001934756,6400MB
read_parquet,modin,20,4.491884540999308,1001766447,6400MB
read_parquet,modin,20,4.57457919800072,1002460433,6400MB
read_parquet,modin,1,69.89206908000051,398289586,12800MB
read_parquet,modin,1,61.99562821700238,415564809,12800MB
read_parquet,modin,1,61.93952326499857,396456720,12800MB
read_parquet,modin,1,65.24730573700072,397349488,12800MB
read_parquet,modin,1,65.31908203299827,416225661,12800MB
read_parquet,modin,20,9.302187653003784,1168221867,12800MB
read_parquet,modin,20,9.211191322996456,1167351681,12800MB
read_parquet,modin,20,9.417081337996933,1148671477,12800MB
read_parquet,modin,20,9.39183840899932,1167770163,12800MB
read_parquet,modin,20,9.653754314000253,1149530774,12800MB
read_parquet,duckdb,1,0.9902490699969348,47768,200MB
read_parquet,duckdb,1,0.989215878998948,48484,200MB
read_parquet,duckdb,1,0.990260305999982,49224,200MB
read_parquet,duckdb,1,0.9978444120024506,47128,200MB
read_parquet,duckdb,1,0.9996288469992578,46900,200MB
read_parquet,duckdb,20,0.1253116280022368,142480,200MB
read_parquet,duckdb,20,0.1236001569996005,144060,200MB
read_parquet,duckdb,20,0.1243845790013438,143112,200MB
read_parquet,duckdb,20,0.1247345359988685,143044,200MB
read_parquet,duckdb,20,0.1261317369971948,145612,200MB
read_parquet,duckdb,1,1.9935825090033177,448868,400MB
read_parquet,duckdb,1,2.010499183001229,448668,400MB
read_parquet,duckdb,1,1.9914501989987912,449208,400MB
read_parquet,duckdb,1,1.9931632929983607,449412,400MB
read_parquet,duckdb,1,1.9777256110028247,448760,400MB
read_parquet,duckdb,20,0.2256637919999775,554916,400MB
read_parquet,duckdb,20,0.2293162739988474,555512,400MB
read_parquet,duckdb,20,0.2315449449997686,556944,400MB
read_parquet,duckdb,20,0.2261201150031411,555156,400MB
read_parquet,duckdb,20,0.2327283859995077,555012,400MB
read_parquet,duckdb,1,3.756562025999301,1119188,800MB
read_parquet,duckdb,1,3.773641125000722,1121132,800MB
