name,tool,cpu_count,time_in_seconds,memory_in_bytes,dataset_size
filter,duckdb,1,12.251178147000246,0,800MB
filter,duckdb,1,12.333596274000229,0,800MB
filter,duckdb,1,12.263502625999536,0,800MB
filter,duckdb,2,6.176220383000327,17504,800MB
filter,duckdb,2,6.175593440999364,17784,800MB
filter,duckdb,2,6.157137026999408,17252,800MB
filter,duckdb,3,4.11910245800027,48848,800MB
filter,duckdb,3,4.1219970989986905,49048,800MB
filter,duckdb,3,4.118711967999843,50328,800MB
filter,duckdb,4,3.09580432400071,76792,800MB
filter,duckdb,4,3.087350009000147,77076,800MB
filter,duckdb,4,3.090871481999784,75908,800MB
filter,duckdb,1,6.1757609280002725,0,400MB
filter,duckdb,1,6.182703061000211,0,400MB
filter,duckdb,1,6.1473057820003305,0,400MB
filter,duckdb,2,3.083959641000547,17312,400MB
filter,duckdb,2,3.099827391999497,19588,400MB
filter,duckdb,2,3.0848584870000195,18836,400MB
filter,duckdb,3,2.069374857999719,49012,400MB
filter,duckdb,3,2.059912507000263,50044,400MB
filter,duckdb,3,2.058914859000652,49840,400MB
filter,duckdb,4,1.6468232860006538,77168,400MB
filter,duckdb,4,1.6470103329993435,75928,400MB
filter,duckdb,4,1.6486994249989948,78184,400MB
filter,duckdb,1,3.532623101000354,0,200MB
filter,duckdb,1,3.0852873880003244,0,200MB
filter,duckdb,1,3.074289199999839,0,200MB
filter,duckdb,2,1.650808529000642,21128,200MB
filter,duckdb,2,1.6520279870001104,19572,200MB
filter,duckdb,2,1.6495289869999397,19664,200MB
filter,duckdb,3,1.0365179139998872,48852,200MB
filter,duckdb,3,1.0370883010000398,47964,200MB
filter,duckdb,3,1.0345323950004968,48280,200MB
filter,duckdb,4,0.8351928089996363,70440,200MB
filter,duckdb,4,0.8331976529998428,74960,200MB
filter,duckdb,4,0.8290700130000914,75000,200MB
filter,polars,1,0.5787251760002619,0,800MB
filter,polars,1,0.5810669279999274,0,800MB
filter,polars,1,0.5826406050000514,0,800MB
filter,polars,2,0.2979244220005057,0,800MB
filter,polars,2,0.292333428999882,0,800MB
filter,polars,2,0.2945838410005308,0,800MB
filter,polars,3,0.6348046390003219,0,800MB
filter,polars,3,0.4242733450000742,0,800MB
filter,polars,3,0.4412613160002365,0,800MB
filter,polars,4,0.1374616749999404,0,800MB
filter,polars,4,0.1427068000002691,0,800MB
filter,polars,4,0.1376397730000462,0,800MB
filter,polars,1,0.3226601140004277,0,400MB
filter,polars,1,0.3240412260001903,0,400MB
filter,polars,1,0.3241074199995637,0,400MB
filter,polars,2,0.1345098859992504,0,400MB
filter,polars,2,0.1335778149996258,0,400MB
filter,polars,2,0.134605931999431,0,400MB
filter,polars,3,0.0944001610005216,0,400MB
filter,polars,3,0.1254649760003303,0,400MB
filter,polars,3,0.1339477309993526,0,400MB
filter,polars,4,0.0812022500003877,0,400MB
filter,polars,4,0.1005711230000088,0,400MB
filter,polars,4,0.0962743609998142,0,400MB
filter,polars,1,0.1325511840004765,0,200MB
filter,polars,1,0.1326680720003423,0,200MB
filter,polars,1,0.1352932290001263,0,200MB
filter,polars,2,0.0686729280005238,0,200MB
filter,polars,2,0.0677234360000511,0,200MB
filter,polars,2,0.068362478000381,0,200MB
filter,polars,3,0.0535115349994157,0,200MB
filter,polars,3,0.0546382760003325,0,200MB
filter,polars,3,0.0667083990001629,0,200MB
filter,polars,4,0.0442891080001572,0,200MB
filter,polars,4,0.0382219550001536,0,200MB
filter,polars,4,0.0435051949998523,0,200MB
filter,pandas,1,5.9897930779998205,0,800MB
filter,pandas,1,6.027098542999738,0,800MB
filter,pandas,1,6.055734651999956,0,800MB
filter,pandas,2,6.2791701630003445,0,800MB
filter,pandas,2,6.48232048600039,0,800MB
filter,pandas,2,6.692310839000129,0,800MB
filter,pandas,3,6.029945007000606,0,800MB
filter,pandas,3,6.163790464000158,0,800MB
filter,pandas,3,6.144820944999992,0,800MB
filter,pandas,4,6.335839136000686,0,800MB
filter,pandas,4,5.999580935999802,0,800MB
filter,pandas,4,6.0105489110001145,0,800MB
filter,pandas,1,3.0945456569997987,0,400MB
filter,pandas,1,3.110328452999965,0,400MB
filter,pandas,1,3.098401448999539,0,400MB
filter,pandas,2,3.2350326229998245,0,400MB
filter,pandas,2,3.286637005000557,0,400MB
filter,pandas,2,3.035052715999882,0,400MB
filter,pandas,3,3.0293564000003244,0,400MB
filter,pandas,3,3.0713656830002947,0,400MB
filter,pandas,3,3.3737707579994094,0,400MB
filter,pandas,4,3.1311437759995897,0,400MB
filter,pandas,4,3.310832895000204,0,400MB
filter,pandas,4,3.139163813999403,0,400MB
filter,pandas,1,1.5872222699999838,0,200MB
filter,pandas,1,1.602330472000176,0,200MB
filter,pandas,1,1.5544907759995112,0,200MB
filter,pandas,2,1.7337658030000966,0,200MB
filter,pandas,2,1.5551903670002505,0,200MB
filter,pandas,2,1.5732534690005195,0,200MB
filter,pandas,3,1.53708116100006,0,200MB
filter,pandas,3,1.5528377129994624,0,200MB
filter,pandas,3,1.565197187999729,0,200MB
filter,pandas,4,1.6895849970005656,0,200MB
filter,pandas,4,1.6825912320000498,0,200MB
filter,pandas,4,1.632267005000358,0,200MB
