name,tool,cpu_count,time_in_seconds,memory_in_bytes,dataset_size
is_in,pyspark,2,8.077775772999303,28221072,200MB
is_in,pyspark,10,7.128345232000356,28057696,200MB
is_in,pyspark,10,10.402513754999744,381078936,200MB
is_in,pyspark,10,7.173084893000123,382082944,200MB
is_in,pyspark,20,7.864070550998804,381379608,200MB
is_in,pyspark,20,12.341920925000522,397142120,200MB
is_in,pyspark,20,7.391034685000704,381413064,200MB
is_in,modin,1,9.775615048999498,7663117609,1600MB
is_in,modin,1,10.216964227000062,7652617126,1600MB
is_in,modin,1,9.495352988000375,7654092678,1600MB
is_in,modin,2,6.737284582000029,7730704915,1600MB
is_in,modin,2,6.768969584999468,7728877440,1600MB
is_in,modin,2,7.024998095001138,7735831871,1600MB
is_in,modin,10,3.502769589998934,9902872377,1600MB
is_in,modin,10,3.425397506000081,9901937843,1600MB
is_in,modin,10,3.4844801620001817,9903832261,1600MB
is_in,modin,20,3.039551345000291,12470580956,1600MB
is_in,modin,20,3.0983289449995937,12469646357,1600MB
is_in,modin,20,3.08563999999933,12470360171,1600MB
is_in,modin,1,5.022885372000019,4061319544,800MB
is_in,modin,1,4.947521737999523,4054669458,800MB
is_in,modin,1,4.801773553000203,4053787834,800MB
is_in,modin,2,3.029848253999262,4183623875,800MB
is_in,modin,2,2.9863868259999435,4182756267,800MB
is_in,modin,2,3.058064850999472,4183869002,800MB
is_in,modin,10,1.6859260629998971,5511520814,800MB
is_in,modin,10,1.624209045000498,5509406245,800MB
is_in,modin,10,1.6466176939993602,5508593552,800MB
is_in,modin,20,1.564414628999657,7201128095,800MB
is_in,modin,20,1.5714516340003684,7201172160,800MB
is_in,modin,20,1.5375076219997936,7201109637,800MB
is_in,modin,1,2.8475335720004296,2367151542,400MB
is_in,modin,1,2.6487222189998647,2363303752,400MB
is_in,modin,1,2.6498310669999228,2363777687,400MB
is_in,modin,2,1.6716936620000524,2513237923,400MB
is_in,modin,2,1.7179831779999404,2512526335,400MB
is_in,modin,2,1.623418190999928,2513403619,400MB
is_in,modin,10,0.978072661999704,3855522221,400MB
is_in,modin,10,0.9929369159999624,3854483149,400MB
is_in,modin,10,0.9783814130000792,3856075434,400MB
is_in,modin,20,0.9307177939999748,5549400018,400MB
is_in,modin,20,0.900891070000398,5546579903,400MB
is_in,modin,20,0.9466158900004302,5550052251,400MB
